product_page_url	universal_product_code	title	price_including_tax	price_excluding_tax	number_available	product_description	category	review_rating	image_url
https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html	969f6c7e86554814	The Purest Hook (Second Circle Tattoos #3)	£12.25	£12.25	 (3 available)	Can a love built on secrets survive?Rugged, hot, and rock hard, Dred Zander is exactly the type of man that normally sends Pixie running. Not dreaming about running her hands down his washboard abs...and lower. The lead singer and guitarist for the band Preload embodies trouble behind his quick smile and guarded eyes, and Pixie left trouble behind her years ago along with Can a love built on secrets survive?Rugged, hot, and rock hard, Dred Zander is exactly the type of man that normally sends Pixie running. Not dreaming about running her hands down his washboard abs...and lower. The lead singer and guitarist for the band Preload embodies trouble behind his quick smile and guarded eyes, and Pixie left trouble behind her years ago along with the name Sarah Jane Travers and the pathetic trailer her mom called home. With her abusive past in her past, she has a new life, a new family at Second Circle, and a dream of opening her own business. She needs capital and time. What she doesn't need is a tempting long-haired rocker or the paparazzi that follow him around.But Dred has other ideas. Pixie's sweet hazel eyes, purple hair and kaleidoscopic tattoo of exotic flowers that swirl up her arm haunt his dreams, and he knows she wants him too. He just has to convince her. But as a juicy exposé threatens to expose their pasts, and a blackmailer terrorizes their present, Pixie and Dred have to decide what really matters and fight like hell to keep it. ...more	Romance	One	https://books.toscrape.com/media/cache/c2/9d/c29dbb9c163edb0e885f897063d619f3.jpg
https://books.toscrape.com/catalogue/the-obsession_268/index.html	ee441c8e027caa66	The Obsession	£45.43	£45.43	 (3 available)	The riveting new novel from the #1 New York Times bestselling author of The Liar.Naomi Bowes lost her innocence the night she followed her father into the woods. In freeing the girl trapped in the root cellar, Naomi revealed the horrible extent of her father’s crimes and made him infamous.Now a successful photographer living under the name Naomi Carson, she has found a pla The riveting new novel from the #1 New York Times bestselling author of The Liar.Naomi Bowes lost her innocence the night she followed her father into the woods. In freeing the girl trapped in the root cellar, Naomi revealed the horrible extent of her father’s crimes and made him infamous.Now a successful photographer living under the name Naomi Carson, she has found a place that calls to her, thousands of miles away from everything she’s ever known. Naomi wants to embrace the solitude, but the residents of Sunrise Cove keep forcing her to open up—especially the determined Xander Keaton.Naomi can feel her defenses failing, and knows that the connection her new life offers is something she’s always secretly craved. But as she’s learned time and again, her past is never more than a nightmare away. ...more	Romance	One	https://books.toscrape.com/media/cache/a6/38/a63804d7adf6fb90b70b226702cb4f7b.jpg
https://books.toscrape.com/catalogue/reservations-for-two_211/index.html	ecdf73ee66c33b17	Reservations for Two	£11.10	£11.10	 (3 available)	Widowers Maggie O’Brien and Carson Jennings are both on a journey to rediscover who they are. Maggie, an adventurous former pastor’s wife of thirty-nine years, hopes to find closure in the place she and her husband spent their honeymoon. Carson, a retired judge, is living his lifelong dream of traveling across the U.S. in his RV. When their paths cross in the tranquil sett Widowers Maggie O’Brien and Carson Jennings are both on a journey to rediscover who they are. Maggie, an adventurous former pastor’s wife of thirty-nine years, hopes to find closure in the place she and her husband spent their honeymoon. Carson, a retired judge, is living his lifelong dream of traveling across the U.S. in his RV. When their paths cross in the tranquil setting of Mason Springs, New Mexico, love is the last thing that either of them expects to find.When this mix matched pair comes together they find themselves in some hilarious and even precarious situations. As the romance begins to blossom they face many obstacles that threaten to tear them apart, and what Maggie discovers about herself in New Mexico will redefine her future and alienate one of her children. Will Carson and Maggie’s love for one another be strong enough to weather the storms or will their love for their children keep them apart? ...more	Romance	Three	https://books.toscrape.com/media/cache/7a/13/7a13d10c37d4b975145bfa493f69fbf0.jpg
https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html	67dea6c75d6a1075	Best of My Love (Fool's Gold #20)	£27.41	£27.41	 (3 available)	"An irresistible new love story from the #1 New York Times bestselling author of the Fool's Gold series, set in a town Library Journal calls ""so appealing, readers will want to start scoping out real estate."" To overcome her painful past, baker Shelby Gilmore goes on the hunt for a friend—a male friend—to convince her stubborn psyche that men can be trusted. But where An irresistible new love story from the #1 New York Times bestselling author of the Fool's Gold series, set in a town Library Journal calls ""so appealing, readers will want to start scoping out real estate.""  To overcome her painful past, baker Shelby Gilmore goes on the hunt for a friend—a male friend—to convince her stubborn psyche that men can be trusted. But where in a town as small as Fool's Gold will the petite blonde find a guy willing to not date her? Dark, charming Aidan Mitchell puts the ""adventure"" in Mitchell Adventure Tours…and into the beds of his many willing female tourists. Until he realizes he's inadvertently become that guy—the one-night Casanova—and worse, everyone in town knows it. Maybe Shelby's boy/girl experiment will help him see women as more than just conquests so he can change his ways and win back his self-respect. As Aidan and Shelby explore the secret lives of men and women, the heat between them fires up the Fool's Gold rumor mill. If no one will believe they're just friends, maybe they should give the gossips something to really talk about! ...more"	Romance	Two	https://books.toscrape.com/media/cache/c1/0a/c10a83087db24c35f88555f2b8511e9e.jpg
https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html	def389ddfda6991b	Where Lightning Strikes (Bleeding Stars #3)	£39.77	£39.77	 (1 available)	Do you know what it feels like right before lightning strikes? How you can feel the current running through your veins? The trembles of warning that ripple through the air? It was a thrill Tamar King chased all her life until it became the very thing she had to escape. For the last four years, Tamar King has hidden herself in an isolated world she created. She was safe. No Do you know what it feels like right before lightning strikes? How you can feel the current running through your veins? The trembles of warning that ripple through the air? It was a thrill Tamar King chased all her life until it became the very thing she had to escape. For the last four years, Tamar King has hidden herself in an isolated world she created. She was safe. No one could touch her. Until Lyrik West walked through her door. He’s the lead guitarist for Sunder and everything she can never have. The dark and beautiful rock star becomes everything she craves. Lyrik’s life has been devoted to his band and that success has cost him. Bitter, hard, and filled with regret, he refuses to lose himself again, but from the moment he sees her, he wants one night with Tamar King. The gorgeous bartender is more than he bargained for. Their attraction is consuming. Their desire overpowering. With one touch, they ignite. But is it worth the cost of getting burned?She’s a gorgeous nightmare and he’s a wicked dream…WHERE LIGHTNING STRIKES, a Bleeding Stars Stand-Alone Novel ...more	Romance	Three	https://books.toscrape.com/media/cache/a3/50/a35037c93fbc48a1a62dc74c71f62779.jpg
https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html	d6d98d3508c30f57	This One Moment (Pushing Limits #1)	£48.71	£48.71	 (1 available)	Fame, fortune, and stadiums full of screaming fans are right around the corner for the rock band at the heart of Stina Lindenblatt’s steamy, intense Pushing Limits series. But it’s an epic love affair that steals the show in this opening act.When Nolan Kincaid skipped town to chase the music career of his dreams, he knew he wouldn’t miss the reminders of his broken family— Fame, fortune, and stadiums full of screaming fans are right around the corner for the rock band at the heart of Stina Lindenblatt’s steamy, intense Pushing Limits series. But it’s an epic love affair that steals the show in this opening act.When Nolan Kincaid skipped town to chase the music career of his dreams, he knew he wouldn’t miss the reminders of his broken family—he wasn’t so sure he could forget the girl he left behind. Now his band is touring nonstop, the recording sessions go all night, and the groupies are crazed. But when he hears that Hailey Wilkins is in trouble, he drops everything.Hailey thought she’d missed her chance with Nolan. Five years ago, the moment she realized she loved him was the moment he decided to leave. Now, when a brutal assault lands her in the ICU, Nolan flies straight to her bedside, acting like nothing’s changed. What’s a rock star like him doing, canceling shows and risking his record deal, just to nurse an old friend back to health? And why should Hailey believe he’ll stay this time?With her attacker still at large, Nolan’s ready to rise to the occasion. He knows he let Hailey down once before, but he’s ready to give her everything, heart and soul—and he’ll fight for the chance to prove it. ...more	Romance	One	https://books.toscrape.com/media/cache/bb/8b/bb8b7e644c005aba53d55240b54952ae.jpg
https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html	9efb397067eb7e8a	Rhythm, Chord & Malykhin	£28.34	£28.34	 (1 available)	Twenty-six-year-old Gaby Barreto might be a lot of things (loyal, sarcastic, one of the guys and a pain in the butt depending on which family member you ask), but dumb isn’t one of them. When her twin brother invites her to go on tour as his band’s merch girl, she isn’t exactly screaming at the top of her lungs with joy. With no job opportunities pounding on her door, an e Twenty-six-year-old Gaby Barreto might be a lot of things (loyal, sarcastic, one of the guys and a pain in the butt depending on which family member you ask), but dumb isn’t one of them. When her twin brother invites her to go on tour as his band’s merch girl, she isn’t exactly screaming at the top of her lungs with joy. With no job opportunities pounding on her door, an ex-boyfriend she would still like to castrate, and no end in sight to moving out of her parents’ house in Dallas… it would be dumb to say no to the chance of a lifetime. Two bands, three continents, one tour. Spending the next ninety-plus days with three beloved idiots and eight complete strangers shouldn’t be a big deal, right? If only the singer of the headlining band didn’t have tattoos... a great personality… a fantastic body… and if he wasn’t so funny…. Let’s be real: Gaby never had a chance against Sacha Malykhin. ...more	Romance	Two	https://books.toscrape.com/media/cache/1e/c9/1ec952e4d14d37dc7b6d74fa07f1ea37.jpg
https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html	fd78f89878479f56	My Perfect Mistake (Over the Top #1)	£38.92	£38.92	 (1 available)	What happens in Aspenis definitely not staying in Aspen. . .A girls’ trip to Aspen was exactly what Shay needed to forget about her toxic ex-boyfriend. She’s got her girls, pristine slopes for skiing, and hot guys everywhere. Of course, her epic self-rediscovery goes completely to hell when a wild (and deliciously hot) skier knocks Shay on her ass . . . and war is declared What happens in Aspenis definitely not staying in Aspen. . .A girls’ trip to Aspen was exactly what Shay needed to forget about her toxic ex-boyfriend. She’s got her girls, pristine slopes for skiing, and hot guys everywhere. Of course, her epic self-rediscovery goes completely to hell when a wild (and deliciously hot) skier knocks Shay on her ass . . . and war is declared. Kolton doesn’t know what it is about Shay that makes him lose it. Not just his cool—although she does have an unholy gift for that—but his restraint. When anger gives way to explosive chemistry, they’re both shaken with the intensity of it. But somewhere between lust and hate, Kolton and Shay realize they could have something real . . . if they don’t kill each other first. ...more	Romance	Two	https://books.toscrape.com/media/cache/2e/fa/2efa13faabc899f61c2a181ab0de7ef8.jpg
https://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html	6e712ea24e77bd96	Listen to Me (Fusion #1)	£58.99	£58.99	 (1 available)	In New York Times and USA Today bestselling author Kristen Proby’s brand new series, five best friends open a hot new restaurant, but one of them gets much more than she bargained for when a sexy former rock star walks through the doors—and into her heart.Seduction is quickly becoming the hottest new restaurant in Portland, and Addison Wade is proud to claim 1/5 of the cre In New York Times and USA Today bestselling author Kristen Proby’s brand new series, five best friends open a hot new restaurant, but one of them gets much more than she bargained for when a sexy former rock star walks through the doors—and into her heart.Seduction is quickly becoming the hottest new restaurant in Portland, and Addison Wade is proud to claim 1/5 of the credit. She’s determined to make it a success and can’t think of a better way to bring in new customers than live music. But when former rock star Jake Keller swaggers through the doors to apply for the weekend gig, she knows she’s in trouble. Addie instantly recognizes him—his posters were plastered all over her bedroom walls in high school—he’s all bad boy...exactly her type and exactly what she doesn’t need.Jake Keller walked away from the limelight five years ago and yearns to return to what’s always driven him: the music. If he gets to work for a smart-mouthed, funny-as-hell bombshell, all the better. But talking Addie into giving him the job is far easier than persuading her that he wants more than a romp in her bed. Just when she begins to drop her walls, Jake’s past finally catches up with him.Will Addie be torn apart once again or will Jake be able to convince her to drown out her doubts and listen to her heart? ...more	Romance	Three	https://books.toscrape.com/media/cache/98/85/9885b87053dcd05803ef58e9817e935a.jpg
https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html	f28f7299d38c0932	Imperfect Harmony	£34.74	£34.74	 (1 available)	Imperfect harmony can still be beautiful…John Fletcher, a former musician, is stuck in limbo after losing his long-term partner two years ago. He’s shut himself off from everything that reminds him of what he’s lost. When his neighbour persuades him to join the local community choir, John rediscovers his love of music and finds a reason to start living again.Rhys Callingto Imperfect harmony can still be beautiful…John Fletcher, a former musician, is stuck in limbo after losing his long-term partner two years ago. He’s shut himself off from everything that reminds him of what he’s lost. When his neighbour persuades him to join the local community choir, John rediscovers his love of music and finds a reason to start living again.Rhys Callington, the talented and charismatic choir leader, captures John’s attention from the first moment they meet. He appears to be the polar opposite of John: young, vibrant, and full of life. But Rhys has darkness in his own past that is holding him back from following his dreams.Despite the nineteen-year age gap, the two men grow close and a fragile relationship blossoms. Ghosts of the past and insecurities about the future threaten their newfound happiness. If they’re going to harmonise in life and love as they do in their music, they’ll need to start following the same score. ...more	Romance	Four	https://books.toscrape.com/media/cache/f1/49/f1498baf6cb055e0a9188d5e57c5f686.jpg
https://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html	6390772a3094939d	Fighting Fate (Fighting #6)	£39.24	£39.24	 (1 available)	***BONUS CONTENT: The first two chapters of JB Salsbury's stand alone novel SPLIT included!Axelle’s broken.I live to hold her together.Killian McCreery only has two dreams . . .Fight for the UFL.And Axelle.He’s watched her give her time and her body to men who don’t deserve to breathe her air. He’s waited, worked hard to become the kind of man she deserves, hoping one day, ***BONUS CONTENT: The first two chapters of JB Salsbury's stand alone novel SPLIT included!Axelle’s broken.I live to hold her together.Killian McCreery only has two dreams . . .Fight for the UFL.And Axelle.He’s watched her give her time and her body to men who don’t deserve to breathe her air. He’s waited, worked hard to become the kind of man she deserves, hoping one day, when the time is right, he’d get the opportunity to make her happy. After a painful anniversary, he finally gets his chance.But life has a way of sucker-punching its victims—striking when they least expect it in the most devastating ways.Killian loves me.But I screwed up. Big time.Axelle Daniels appears to be the typical college student—parties, hangovers, and men. No one knows that inside she’s a mess, and no amount of booze or meaningless relationships have managed to fill the cracks in her heart. But Killian knows. He’s been there since the night it all began and has never left her side.When she wakes up one morning to find the consequences of her actions have caught up to her, even Killian’s white-knighthood can’t save her now.Fate is put to the test when, for the first time in their five-year friendship, they no longer have each other to lean on. When he becomes a UFL superstar, she hardly recognizes the man he used to be. And she no longer needs him to hold her together.With the foundation of their friendship gone, they’ll discover that even a love that is meant to be needs to be fought for and destiny is a choice. ...more	Romance	Three	https://books.toscrape.com/media/cache/ba/a6/baa64eeda5e10952da4610f8efc1be76.jpg
https://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html	0072b94dfa30608e	Deep Under (Walker Security #1)	£47.09	£47.09	 (1 available)	Alternate cover edition for 9781682302262Myla is beautiful, a dove with clipped wings, captive by the wolf, a vicious drug lord. One look into her eyes and Kyle could see the pain, the fear…the desperation. Or so it seems. He’s been fooled before by a woman and it cost him everything and everyone he loved. He won’t be fooled again.Tall, dark, and deadly, these are the stor Alternate cover edition for 9781682302262Myla is beautiful, a dove with clipped wings, captive by the wolf, a vicious drug lord. One look into her eyes and Kyle could see the pain, the fear…the desperation. Or so it seems. He’s been fooled before by a woman and it cost him everything and everyone he loved. He won’t be fooled again.Tall, dark, and deadly, these are the stories of the men who run Walker security. Each man is unique in his methods and skills, but all share key similarities. They are passionate about those they love, relentless when fighting for a cause they believe in, and all believe that no case is too hard, no danger too dark. Dedication is what they deliver, results are their reward. ...more	Romance	Five	https://books.toscrape.com/media/cache/b6/bd/b6bd7cd6500f96e717c147deb8d89af2.jpg
https://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html	a96404cb928895f3	Charity's Cross (Charles Towne Belles #4)	£41.24	£41.24	 (1 available)	From the Winner of 2015's Inspirational Readers Choice Award for The Ransom comes a new romantic adventure ! Suspected of killing her husband, Charity Westcott flees on the first ship out of Portsmouth, England heading for the colonies. Loathing all men after her abusive marriage, she hopes to reunite with her family in Charles Towne, but the ship’s destination is Nassau. From the Winner of 2015's Inspirational Readers Choice Award for The Ransom comes a new romantic adventure ! Suspected of killing her husband, Charity Westcott flees on the first ship out of Portsmouth, England heading for the colonies. Loathing all men after her abusive marriage, she hopes to reunite with her family in Charles Towne, but the ship’s destination is Nassau. When she spots her husband’s brother, who is intent on seeing her hang, boarding her ship, she jumps overboard. Elias Dutton, missionary and son of the famous pirate, Rowan Dutton, must get to Barbados as soon as possible. His sister is in danger, and his parents have charged him with her safety. He cannot let them down—again. But after rescuing a madcap woman from the bay, he now finds himself tricked into masquerading as her husband so they both can procure passage to Barbados. Pirates, storms, shipwreck and betrayal threaten to delay the couple in their journey even as sparks fly between them. With her brother-in-law in fast pursuit, the last thing Charity wants is help from a man, especially a religious one, but she has no choice. After Elias’ heart was broken by a sordid woman who nearly ruined his life, he seeks a godly woman pure as the virgin sands of the Caribbean. He believes he has found such a woman in Charity. Until he discovers she is a murderer and is now faced with two choices: letting her go or turning her in to the authorities. Amazon Categories >Pirate Romance >Inspirational Romance >Time Travel Romance >Historical Romance >Romantic Suspense >Christian Romance >Clean Pirate Romance ...more	Romance	One	https://books.toscrape.com/media/cache/b6/42/b642b7415804929612c29d87656edea1.jpg
https://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html	abc0b15f2c907ff0	Bounty (Colorado Mountain #7)	£37.26	£37.26	 (1 available)	Justice Lonesome has enjoyed a life of bounty. Even so, she’s inherited the curse of the Lonesome. A poet’s soul. Which means she’s still searching for something. Searching for peace. Searching for the less…that’s more. And when the foundation of her life is pulled out from under her, grieving, she goes to the mountains to find her oasis. She hits Carnal, Colorado and deci Justice Lonesome has enjoyed a life of bounty. Even so, she’s inherited the curse of the Lonesome. A poet’s soul. Which means she’s still searching for something. Searching for peace. Searching for the less…that’s more. And when the foundation of her life is pulled out from under her, grieving, she goes to the mountains to find her oasis. She hits Carnal, Colorado and decides to stay. Deke Hightower lost everything at the age of two. He lost it again at fifteen. His life has not been about bounty. It’s been about learning to live with less, because there’s no way to get more. Deke’s also watched all his friends go down to the women who gave them what they needed. He wants that for himself. But he knows that search isn’t going to be easy because he’s a rider. His home is the road. That’s the only place he can breathe. And the woman who takes her place at his side has to do it sitting on the back of his bike. When Deke meets Justice, he knows she’s not that woman. She’s cute. She’s sweet. And she’s into him, but she’s got it all and Deke knows he won’t fit into that. So he holds her at arm’s length. Establishes boundaries. And Justice will take it because she wants Deke any way he’ll let her have him.But when Justice finds herself a pawn in a dangerous game, Deke makes a decision. When he does, he has no idea he’s just opened himself up to bounty. ...more	Romance	Four	https://books.toscrape.com/media/cache/7d/18/7d18f04705f25aa7659b2aa6153c1a4f.jpg
